zip code,date,cumulative positive cases,cumulative recoveries,cumulative deaths
79905,6/15/2020,146,124,19
79905,6/16/2020,151,128,19
79905,6/17/2020,152,129,19
79905,6/18/2020,156,133,19
79905,6/19/2020,158,135,19
79905,6/20/2020,160,137,19
79905,6/21/2020,165,142,19
79905,6/22/2020,170,147,19
79905,6/23/2020,173,150,19
79905,6/24/2020,178,155,19
79905,6/26/2020,179,156,19
79905,6/27/2020,182,159,19
79905,6/28/2020,187,164,19
79905,6/29/2020,188,165,19
79905,6/30/2020,196,173,19
79905,7/1/2020,207,184,19
79905,7/2/2020,214,189,21
79905,7/3/2020,222,197,21
79905,7/4/2020,227,202,21
79905,7/5/2020,229,204,21
79905,7/6/2020,236,211,21
79905,7/7/2020,241,216,21
79905,7/8/2020,247,222,21
79905,7/9/2020,256,231,21
79905,7/10/2020,276,251,21
79905,7/11/2020,283,258,21
79905,7/12/2020,289,263,22
79905,7/13/2020,299,273,22
79905,7/14/2020,301,275,22
79905,7/15/2020,304,278,22
79905,7/16/2020,311,284,23
79905,7/17/2020,323,296,23
79905,7/18/2020,325,298,23
79905,7/19/2020,334,307,23
79905,7/20/2020,339,312,23
79905,7/21/2020,342,315,23
79905,7/22/2020,347,320,23
79905,7/23/2020,351,324,23
79905,7/24/2020,358,331,23
79905,7/25/2020,360,333,23
79905,7/26/2020,364,337,23
79905,7/27/2020,367,340,23
79905,7/28/2020,370,343,23
79905,7/29/2020,389,361,24
79905,7/30/2020,392,364,24
79905,7/31/2020,408,380,24
79905,8/1/2020,416,388,24
79905,8/2/2020,420,392,24
79905,8/3/2020,430,402,24
79905,8/4/2020,433,405,24
79905,8/5/2020,444,416,24
79905,8/6/2020,446,418,24
79905,8/7/2020,456,428,24
79905,8/8/2020,464,436,24
79905,8/9/2020,468,439,25
79905,8/10/2020,471,442,25
79905,8/11/2020,480,451,25
79905,8/12/2020,490,460,26
79905,8/13/2020,497,467,26
79905,8/14/2020,508,478,26
79905,8/15/2020,509,479,26
79905,8/16/2020,514,484,26
79905,8/17/2020,519,489,26
79905,8/18/2020,522,492,26
79905,8/19/2020,525,494,27
79905,8/20/2020,527,496,27
79905,8/21/2020,528,497,27
79905,8/22/2020,531,500,27
79905,8/23/2020,532,501,27
79905,8/24/2020,535,504,27
79905,8/25/2020,539,508,27
79905,8/26/2020,553,521,28
79905,8/27/2020,555,523,28
79905,8/28/2020,561,528,29
79905,8/29/2020,563,530,29
79905,8/30/2020,564,531,29
79905,8/31/2020,571,538,29
79905,9/1/2020,581,548,29
79905,9/2/2020,589,556,29
79905,9/4/2020,592,559,29
79905,9/5/2020,597,564,29
79905,9/6/2020,601,566,31
79905,9/7/2020,605,570,31
79905,9/8/2020,607,572,31
79905,9/9/2020,613,577,32
79905,9/10/2020,615,579,32
79905,9/11/2020,617,581,32
79905,9/12/2020,618,582,32
79905,9/13/2020,622,586,32
79905,9/14/2020,626,590,32
79905,9/15/2020,637,600,33
79905,9/16/2020,638,601,33
79905,9/17/2020,643,605,33
79905,9/18/2020,650,612,33
79905,9/19/2020,652,614,33
79905,9/20/2020,659,621,33
79905,9/21/2020,666,628,33
79905,9/22/2020,679,641,33
79905,9/23/2020,682,644,33
79905,9/24/2020,693,653,36
79905,9/25/2020,701,661,36
79905,9/26/2020,706,666,36
79905,9/27/2020,713,672,37
79905,9/28/2020,723,680,39
79905,9/29/2020,737,694,39
79905,9/30/2020,757,714,39
79905,10/1/2020,759,716,39
79905,10/2/2020,768,725,39
79905,10/3/2020,777,734,39
79905,10/4/2020,780,737,39
79905,10/5/2020,802,757,41
79905,10/6/2020,812,767,41
79905,10/7/2020,831,786,41
79905,10/8/2020,851,806,41
79905,10/9/2020,867,822,41
79905,10/10/2020,883,838,41
79905,10/11/2020,888,843,41
79905,10/12/2020,911,866,41
79905,10/13/2020,948,900,44
79905,10/14/2020,977,929,44
79905,10/15/2020,984,936,44
79905,10/16/2020,1007,955,48
79905,10/17/2020,1015,963,48
79905,10/18/2020,1040,988,48
79905,10/19/2020,1064,1012,48
79905,10/20/2020,1109,1055,50
79905,10/21/2020,1152,1096,52
79905,10/22/2020,1191,1135,52
79905,10/23/2020,1215,1158,53
79905,10/24/2020,1267,1206,57
79905,10/25/2020,1305,1244,57
79905,10/26/2020,1387,1325,58
79905,10/27/2020,1456,1392,60
79905,10/28/2020,1500,1436,60
79905,10/29/2020,1561,1495,61
79905,10/30/2020,1620,1554,61
79905,10/31/2020,1640,1573,62
79905,11/1/2020,1721,1651,65
79905,11/2/2020,1808,1737,66
79905,11/3/2020,1903,1829,69
79905,11/4/2020,1973,1896,72
79905,11/5/2020,1989,1912,72
79905,11/6/2020,2041,1961,74
79905,11/7/2020,2057,1977,74
79905,11/8/2020,2119,2038,75
79905,11/9/2020,2195,2113,76
79905,11/10/2020,2236,2150,80
79905,11/11/2020,2303,2217,80
79905,11/12/2020,2339,2252,81
79905,11/13/2020,2379,2292,81
79905,11/14/2020,2443,2356,81
79905,11/15/2020,2505,2416,83
79905,11/16/2020,2548,2459,83
79905,11/17/2020,2585,2495,84
79905,11/18/2020,2612,2521,85
79905,11/19/2020,2640,2548,86
79905,11/20/2020,2673,2581,86
79905,11/21/2020,2684,2592,86
79905,11/22/2020,2728,2636,86
79905,11/23/2020,2742,2650,86
79905,11/24/2020,2763,2671,86
79905,11/25/2020,2787,2695,86
79905,11/26/2020,2813,2720,87
79905,11/27/2020,2819,2726,87
79905,11/28/2020,2825,2732,87
79905,11/29/2020,2840,2747,87
79905,11/30/2020,2855,2761,88
79905,12/1/2020,2872,2778,88
79905,12/2/2020,2894,2799,89
79905,12/3/2020,2903,2807,90
79905,12/4/2020,2913,2817,90
79905,12/5/2020,2921,2825,90
79905,12/6/2020,2943,2845,92
79905,12/7/2020,2951,2853,92
79905,12/8/2020,2959,2860,93
79905,12/9/2020,2967,2868,93
79905,12/10/2020,2993,2893,94
79905,12/11/2020,3007,2906,95
79905,12/12/2020,3019,2916,97
79905,12/13/2020,3021,2918,97
79905,12/14/2020,3030,2927,97
79905,12/15/2020,3040,2937,97
79905,12/16/2020,3047,2944,97
79905,12/17/2020,3056,2952,98
79905,12/18/2020,3064,2960,98
79905,12/19/2020,3078,2974,98
79905,12/20/2020,3087,2982,99
79905,12/21/2020,3097,2992,99
79905,12/22/2020,3110,3004,100
79905,12/23/2020,3114,3007,101
79905,12/24/2020,3124,3016,102
79905,12/25/2020,3129,3021,102
79905,12/26/2020,3133,3025,102
79905,12/27/2020,3141,3033,102
79905,12/28/2020,3154,3046,102
79905,12/29/2020,3167,3059,102
79905,12/30/2020,3182,3074,102
79905,12/31/2020,3188,3080,102
79905,1/1/2021,3191,3083,102
79905,1/2/2021,3194,3086,102
79905,1/3/2021,3216,3108,102
79905,1/4/2021,3222,3114,102
79905,1/5/2021,3238,3130,102
79905,1/6/2021,3258,3149,103
79905,1/7/2021,3273,3164,103
79905,1/8/2021,3276,3166,104
79905,1/9/2021,3295,3185,104
79905,1/10/2021,3298,3188,104
79905,1/11/2021,3319,3208,105
79905,1/12/2021,3330,3218,106
79905,1/13/2021,3343,3231,106
79905,1/14/2021,3356,3244,106
79905,1/15/2021,3365,3253,106
79905,1/16/2021,3378,3266,106
79905,1/17/2021,3386,3274,106
79905,1/18/2021,3395,3283,106
79905,1/19/2021,3415,3303,106
79905,1/20/2021,3426,3314,106
79905,1/21/2021,3441,3328,107
79905,1/22/2021,3452,3339,107
79905,1/23/2021,3459,3346,107
79905,1/24/2021,3474,3361,107
79905,1/25/2021,3487,3374,107
79905,1/26/2021,3500,3387,107
79905,1/27/2021,3507,3394,107
79905,1/28/2021,3514,3401,107
79905,1/29/2021,3525,3411,108
79905,1/30/2021,3534,3420,108
79905,1/31/2021,3542,3428,108
79905,2/1/2021,3552,3437,109
79905,2/2/2021,3561,3446,109
79905,2/3/2021,3573,3458,109
79905,2/4/2021,3577,3462,109
79905,2/5/2021,3586,3470,110
79905,2/6/2021,3595,3479,110
79905,2/7/2021,3601,3485,110
79905,2/8/2021,3608,3492,110
79905,2/9/2021,3617,3501,110
79905,2/10/2021,3633,3517,110
79905,2/11/2021,3643,3527,110
79905,2/12/2021,3652,3536,110
79905,2/13/2021,3657,3541,110
79905,2/14/2021,3659,3543,110
79905,2/15/2021,3661,3545,110
79905,2/16/2021,3666,3550,110
79905,2/17/2021,3667,3551,110
79905,2/18/2021,3671,3555,110
79905,2/19/2021,3686,3570,110
79905,2/20/2021,3690,3574,110
79905,2/21/2021,3698,3582,110
79905,2/22/2021,3702,3586,110
79905,2/23/2021,3714,3598,110
79905,2/24/2021,3716,3600,110
79905,2/25/2021,3727,3611,110
79905,2/26/2021,3731,3615,110
79905,2/27/2021,3740,3623,110
79905,2/28/2021,3744,3626,110
79905,3/2/2021,3761,3643,110
79905,3/3/2021,3777,3659,110
79905,3/4/2021,3782,3664,110
79905,3/5/2021,3786,3668,110
79905,3/6/2021,3793,3675,110
79905,3/7/2021,3801,3683,110
79905,3/8/2021,3806,3688,110
79905,3/9/2021,3814,3696,110
79905,3/10/2021,3818,3700,110
79905,3/11/2021,3823,3705,110
79905,3/12/2021,3825,3707,110
79905,3/13/2021,3835,3716,111
79905,3/14/2021,3836,3717,111
79905,3/15/2021,3839,3720,111
79905,3/16/2021,3840,3721,111
79905,3/18/2021,3847,3728,111
79905,3/19/2021,3850,3731,111
79905,3/20/2021,3853,3734,111
79905,3/21/2021,3856,3737,111
79905,3/22/2021,3858,3739,111
79905,3/23/2021,3864,3745,111
79905,3/24/2021,3867,3748,111
79905,3/25/2021,3868,3749,111
79905,3/26/2021,3869,3750,111
79905,3/27/2021,3872,3753,111
79905,3/28/2021,3874,3755,111
79905,3/29/2021,3888,3769,111
79905,3/30/2021,3897,3778,111
79905,3/31/2021,3903,3784,111
79905,4/1/2021,3910,3791,111
79905,4/2/2021,3915,3796,111
79905,4/3/2021,3917,3798,111
79905,4/4/2021,3928,3809,111
79905,4/5/2021,3932,3812,112
79905,4/6/2021,3937,3817,112
79905,4/7/2021,3939,3819,112
79905,4/8/2021,3942,3821,113
79905,4/9/2021,3944,3823,113
79905,4/10/2021,3949,3828,113
79905,4/11/2021,3958,3837,113
79905,4/12/2021,3968,3847,113
79905,4/13/2021,3971,3850,113
79905,4/14/2021,3973,3852,113
79905,4/15/2021,3976,3855,113
79905,4/16/2021,3979,3858,113
79905,4/17/2021,3982,3861,113
79905,4/18/2021,3987,3866,113
79905,4/19/2021,3991,3870,113
79905,4/20/2021,3994,3873,113
79905,4/21/2021,3997,3876,113
79905,4/22/2021,4004,3883,113
79905,4/23/2021,4007,3886,113
79905,4/25/2021,4012,3891,113
79905,4/26/2021,4016,3895,113
79905,4/27/2021,4017,3896,113
79905,4/28/2021,4021,3900,113
79905,4/29/2021,4027,3906,113
79905,4/30/2021,4029,3908,113
79905,5/2/2021,4030,3909,113
79905,5/3/2021,4032,3910,113
79905,5/4/2021,4033,3911,113
79905,5/5/2021,4035,3913,113
79905,5/6/2021,4038,3916,113
79905,5/8/2021,4041,3919,113
79905,5/9/2021,4043,3921,113
79905,5/10/2021,4047,3925,113
79905,5/11/2021,4051,3929,113
79905,5/12/2021,4054,3932,113
79905,5/13/2021,4055,3933,113
79905,5/16/2021,4056,3934,113
79905,5/17/2021,4059,3937,113
79905,5/19/2021,4060,3938,113
79905,5/20/2021,4065,3943,113
79905,5/21/2021,4066,3944,113
79905,5/22/2021,4067,3945,113
79905,5/25/2021,4069,3947,113
79905,5/30/2021,4073,3951,113
79905,5/31/2021,4076,3954,113
79905,6/1/2021,4077,3955,113
79905,6/2/2021,4078,3956,113
79905,6/5/2021,4079,3957,113
79905,6/7/2021,4084,3962,113
79905,6/14/2021,4085,3963,113
79905,6/16/2021,4086,3964,113
79905,6/20/2021,4089,3966,115
79905,6/22/2021,4090,3967,115
79905,6/24/2021,4091,3968,115
79905,6/27/2021,4092,3969,115
79905,6/30/2021,4093,3970,115
79905,7/1/2021,4094,3971,115
79905,7/3/2021,4095,3972,115
79905,7/4/2021,4097,3974,115
79905,7/5/2021,4099,3975,116
79905,7/9/2021,4103,3979,116
79905,7/10/2021,4104,3980,116
79905,7/11/2021,4106,3982,116
79905,7/12/2021,4108,3984,116
79905,7/13/2021,4110,3986,116
79905,7/14/2021,4112,3988,116
79905,7/15/2021,4114,3990,116
79905,7/18/2021,4115,3991,116
79905,7/19/2021,4116,3992,116
79905,7/21/2021,4118,3994,116
79905,7/22/2021,4119,3995,116
79905,7/23/2021,4120,3996,116
79905,7/25/2021,4121,3997,116
79905,7/26/2021,4122,3998,116
79905,7/27/2021,4123,3999,116
79905,7/28/2021,4125,4001,116
79905,7/31/2021,4126,4002,116
79905,8/1/2021,4127,4003,116
79905,8/2/2021,4133,4009,116
79905,8/4/2021,4136,4012,116
79905,8/5/2021,4140,4016,116
79905,8/6/2021,4141,4017,116
79905,8/7/2021,4145,4021,116
79905,8/8/2021,4147,4023,116
79905,8/9/2021,4154,4030,116
79905,8/10/2021,4155,4031,116
79905,8/11/2021,4158,4034,116
79905,8/12/2021,4161,4036,117
79905,8/13/2021,4163,4038,117
79905,8/14/2021,4167,4042,117
79905,8/15/2021,4169,4044,117
79905,8/16/2021,4170,4045,117
79905,8/18/2021,4173,4048,117
79905,8/19/2021,4179,4054,117
79905,8/20/2021,4181,4056,117
79905,8/21/2021,4182,4057,117
79905,8/23/2021,4185,4060,117
79905,8/24/2021,4189,4064,117
79905,8/25/2021,4193,4068,117
79905,8/26/2021,4196,4071,117
79905,8/27/2021,4198,4073,117
79905,8/28/2021,4199,4074,117
79905,8/30/2021,4202,4077,117
79905,9/1/2021,4204,4079,117
79905,9/2/2021,4207,4082,117
79905,9/3/2021,4208,4083,117
79905,9/5/2021,4212,4087,117
79905,9/7/2021,4215,4090,117
79905,9/8/2021,4217,4092,117
79905,9/10/2021,4219,4094,117
79905,9/11/2021,4220,4095,117
79905,9/12/2021,4226,4100,118
79905,9/13/2021,4232,4106,118
79905,9/14/2021,4233,4107,118
79905,9/15/2021,4234,4108,118
79905,9/16/2021,4235,4109,118
79905,9/17/2021,4237,4111,118
79905,9/18/2021,4239,4113,118
79905,9/20/2021,4242,4116,118
79905,9/21/2021,4244,4118,118
79905,9/24/2021,4246,4120,118
79905,9/25/2021,4247,4121,118
79905,9/27/2021,4251,4125,118
79905,9/28/2021,4253,4127,118
79905,9/29/2021,4254,4128,118
79905,10/1/2021,4256,4130,118
79905,10/3/2021,4258,4132,118
79905,10/4/2021,4259,4133,118
79905,10/5/2021,4261,4134,119
79905,10/6/2021,4264,4137,119
79905,10/7/2021,4266,4139,119
79905,10/8/2021,4271,4143,120
79905,10/9/2021,4274,4146,120
79905,10/11/2021,4276,4148,120
79905,10/14/2021,4277,4149,120
79905,10/15/2021,4278,4150,120
79905,10/16/2021,4279,4151,120
79905,10/17/2021,4282,4154,120
79905,10/18/2021,4283,4155,120
79905,10/19/2021,4287,4159,120
79905,10/20/2021,4290,4162,120
79905,10/22/2021,4298,4170,120
79905,10/23/2021,4301,4173,120
79905,10/24/2021,4303,4175,120
79905,10/25/2021,4306,4178,120
79905,10/26/2021,4314,4186,120
79905,10/27/2021,4320,4192,120
79905,10/28/2021,4323,4195,120
79905,10/29/2021,4329,4201,120
79905,10/30/2021,4335,4207,120
79905,10/31/2021,4336,4208,120
79905,11/1/2021,4339,4211,120
79905,11/2/2021,4342,4214,120
79905,11/3/2021,4351,4223,120
79905,11/4/2021,4355,4227,120
79905,11/5/2021,4358,4230,120
79905,11/6/2021,4365,4237,120
79905,11/7/2021,4366,4238,120
79905,11/8/2021,4370,4242,120
79905,11/9/2021,4381,4253,120
79905,11/10/2021,4385,4257,120
79905,11/11/2021,4390,4262,120
79905,11/12/2021,4394,4266,120
79905,11/13/2021,4395,4267,120
79905,11/14/2021,4405,4277,120
79905,11/15/2021,4409,4281,120
79905,11/16/2021,4414,4286,120
79905,11/17/2021,4422,4294,120
79905,11/18/2021,4433,4305,120
79905,11/19/2021,4440,4312,120
79905,11/20/2021,4448,4320,120
79905,11/21/2021,4461,4332,121
79905,11/22/2021,4466,4337,121
79905,11/23/2021,4480,4350,122
79905,11/24/2021,4483,4353,122
79905,11/25/2021,4490,4360,122
79905,11/26/2021,4495,4365,122
79905,11/27/2021,4504,4374,122
79905,11/28/2021,4513,4382,123
79905,11/29/2021,4536,4405,123
79905,11/30/2021,4555,4424,123
79905,12/1/2021,4570,4439,123
79905,12/2/2021,4576,4445,123
79905,12/3/2021,4588,4457,123
79905,12/4/2021,4604,4473,123
79905,12/5/2021,4621,4490,123
79905,12/6/2021,4634,4502,124
79905,12/7/2021,4653,4521,124
79905,12/8/2021,4668,4536,124
79905,12/9/2021,4685,4551,126
79905,12/10/2021,4694,4559,127
79905,12/11/2021,4702,4567,127
79905,12/12/2021,4712,4577,127
79905,12/13/2021,4724,4588,128
79905,12/14/2021,4738,4602,128
79905,12/15/2021,4750,4614,128
79905,12/16/2021,4762,4625,129
79905,12/17/2021,4766,4629,129
79905,12/18/2021,4775,4638,129
79905,12/19/2021,4779,4642,129
79905,12/20/2021,4783,4646,129
79905,12/21/2021,4789,4652,129
79905,12/22/2021,4795,4658,129
79905,12/23/2021,4803,4666,129
79905,12/24/2021,4806,4669,129
79905,12/25/2021,4809,4672,129
79905,12/26/2021,4817,4680,129
79905,12/27/2021,4827,4690,129
79905,12/28/2021,4837,4700,129
79905,12/29/2021,4846,4709,129
79905,12/30/2021,4852,4715,129
79905,12/31/2021,4858,4721,129
79905,1/1/2022,4861,4724,129
79905,1/2/2022,4879,4741,130
79905,1/3/2022,4891,4753,130
79905,1/4/2022,4907,4769,130
79905,1/5/2022,4926,4788,130
79905,1/6/2022,4940,4802,130
79905,1/7/2022,4954,4816,130
79905,1/8/2022,4974,4836,130
79905,1/9/2022,4997,4859,130
79905,1/10/2022,5012,4874,130
79905,1/11/2022,5028,4890,130
79905,1/12/2022,5080,4942,130
79905,1/13/2022,5110,4972,130
79905,1/14/2022,5174,5035,130
79905,1/15/2022,5203,5064,130
79905,1/16/2022,5245,5106,130
79905,1/17/2022,5306,5167,130
79905,1/18/2022,5365,5226,130
79905,1/19/2022,5437,5295,133
79905,1/20/2022,5482,5340,133
79905,1/21/2022,5525,5383,133
79905,1/22/2022,5564,5422,133
79905,1/23/2022,5611,5468,134
79905,1/24/2022,5666,5523,134
79905,1/25/2022,5703,5559,135
79905,1/26/2022,5749,5605,135
79905,1/27/2022,5785,5640,135
79905,1/28/2022,5801,5656,135
79905,1/29/2022,5823,5678,135
79905,1/30/2022,5847,5702,135
79905,1/31/2022,5870,5725,135
79905,2/1/2022,5891,5746,135
79905,2/2/2022,5911,5766,135
79905,2/3/2022,5933,5788,135
79905,2/4/2022,5946,5801,135
79905,2/5/2022,5965,5820,135
79905,2/6/2022,5989,5844,135
79905,2/7/2022,5994,5849,135
79905,2/8/2022,5999,5854,135
79905,2/9/2022,6016,5871,135
79905,2/10/2022,6018,5873,135
79905,2/11/2022,6026,5881,135
79905,2/12/2022,6029,5884,135
79905,2/13/2022,6033,5888,135
79905,2/14/2022,6039,5893,135
79905,2/15/2022,6043,5897,135
79905,2/16/2022,6050,5904,135
79905,2/17/2022,6054,5908,135
79905,2/18/2022,6063,5917,135
79905,2/19/2022,6064,5918,135
79905,2/20/2022,6070,5924,135
79905,2/22/2022,6072,5926,135
79905,2/23/2022,6075,5929,135
79905,2/24/2022,6077,5931,135
79905,2/25/2022,6084,5938,135
79905,2/26/2022,6085,5939,135
79905,2/27/2022,6088,5942,135
79905,2/28/2022,6089,5943,135
79905,3/1/2022,6091,5945,135
79905,3/3/2022,6098,5952,135
79905,3/4/2022,6102,5956,135
79905,3/5/2022,6106,5959,135
79905,3/7/2022,6107,5960,135
79905,3/8/2022,6115,5968,135
79905,3/9/2022,6117,5970,135
79905,3/10/2022,6124,5977,135
79905,3/11/2022,6126,5979,135
79905,3/12/2022,6129,5982,135
79905,3/13/2022,6132,5985,135
79905,3/14/2022,6134,5987,135
79905,3/15/2022,6139,5992,135
79905,3/16/2022,6141,5994,135
79905,3/17/2022,6148,6001,135
79905,3/18/2022,6150,6003,135
79905,3/19/2022,6152,6005,135
79905,3/21/2022,6156,6009,135
79905,3/22/2022,6158,6011,135
79905,3/23/2022,6159,6012,135
79905,3/24/2022,6163,6015,135
79905,3/25/2022,6170,6022,135
79905,3/26/2022,6172,6023,135
79905,3/27/2022,6174,6025,135
79905,3/30/2022,6181,6028,135
79905,4/2/2022,6184,6030,135
79905,4/4/2022,6185,6031,135
79905,4/6/2022,6186,6031,135
79905,4/7/2022,6189,6034,135
79905,4/12/2022,6190,6035,135
79905,4/13/2022,6191,6036,135
79905,4/14/2022,6194,6039,135
79907,3/21/2020,1,1,0
79907,3/23/2020,2,2,0
79907,3/25/2020,3,3,0
79907,3/28/2020,4,4,0
79907,4/1/2020,5,1,0
79907,4/5/2020,8,7,0
79907,4/7/2020,9,8,0
79907,4/9/2020,11,9,2
79907,4/12/2020,14,12,2
79907,4/13/2020,18,16,2
79907,4/14/2020,19,17,2
79907,4/15/2020,21,18,3
79907,4/17/2020,22,19,3
79907,4/19/2020,24,20,4
79907,4/20/2020,25,21,4
79907,4/21/2020,26,22,4
79907,4/22/2020,30,26,4
79907,4/23/2020,32,27,5
79907,4/25/2020,37,32,5
79907,4/26/2020,40,34,6
79907,4/27/2020,42,36,6
79907,4/30/2020,44,38,6
79907,5/1/2020,45,39,6
79907,5/2/2020,48,42,6
79907,5/3/2020,50,44,6
79907,5/4/2020,51,45,6
79907,5/5/2020,55,49,6
79907,5/6/2020,62,56,6
79907,5/7/2020,64,58,6
79907,5/8/2020,65,59,6
79907,5/9/2020,66,60,6
79907,5/10/2020,73,66,7
79907,5/11/2020,77,69,8
79907,5/12/2020,84,76,8
79907,5/13/2020,89,80,9
79907,5/14/2020,91,82,9
79907,5/15/2020,95,86,9
79907,5/16/2020,98,89,9
79907,5/17/2020,103,94,9
79907,5/18/2020,107,98,9
79907,5/19/2020,116,106,10
79907,5/20/2020,120,110,10
79907,5/21/2020,125,115,10
79907,5/22/2020,129,119,10
79907,5/25/2020,139,129,10
79907,5/26/2020,144,134,10
79907,5/27/2020,147,136,11
79907,5/28/2020,151,140,11
79907,5/30/2020,152,141,11
79907,5/31/2020,155,144,11
79907,6/1/2020,166,155,11
79907,6/2/2020,175,164,11
79907,6/3/2020,182,171,11
79907,6/4/2020,185,174,11
79907,6/5/2020,189,178,11
79907,6/6/2020,190,179,11
79907,6/7/2020,195,184,11
79907,6/8/2020,197,186,11
79907,6/9/2020,199,188,11
79907,6/10/2020,200,189,11
79907,6/11/2020,205,194,11
79907,6/12/2020,207,196,11
79907,6/13/2020,215,204,11
79907,6/14/2020,218,207,11
79907,6/15/2020,221,210,11
79907,6/16/2020,226,215,11
79907,6/17/2020,233,222,11
79907,6/18/2020,241,230,11
79907,6/19/2020,247,236,11
79907,6/20/2020,253,242,11
79907,6/21/2020,267,256,11
79907,6/22/2020,275,264,11
79907,6/23/2020,287,275,12
79907,6/24/2020,302,289,12
79907,6/25/2020,309,295,13
79907,6/26/2020,326,312,13
79907,6/27/2020,336,322,13
79907,6/28/2020,347,332,14
79907,6/29/2020,359,343,15
79907,6/30/2020,375,358,16
79907,7/1/2020,398,380,17
79907,7/2/2020,422,404,17
79907,7/3/2020,438,420,17
79907,7/4/2020,454,435,18
79907,7/5/2020,474,451,22
79907,7/6/2020,510,485,24
79907,7/7/2020,535,509,25
79907,7/8/2020,552,525,26
79907,7/9/2020,578,550,27
79907,7/10/2020,605,577,27
79907,7/11/2020,618,589,28
79907,7/12/2020,628,597,30
79907,7/13/2020,648,617,30
79907,7/14/2020,671,640,30
79907,7/15/2020,681,649,31
79907,7/16/2020,696,664,31
79907,7/17/2020,716,684,31
79907,7/18/2020,733,701,31
79907,7/19/2020,752,719,32
79907,7/20/2020,772,739,32
79907,7/21/2020,784,750,33
79907,7/22/2020,797,762,33
79907,7/23/2020,810,775,33
79907,7/24/2020,830,795,33
79907,7/25/2020,837,802,33
79907,7/26/2020,843,808,33
79907,7/27/2020,889,844,43
79907,7/28/2020,896,851,43
79907,7/29/2020,924,878,44
79907,7/30/2020,936,887,47
79907,7/31/2020,954,905,47
79907,8/1/2020,967,918,47
79907,8/2/2020,979,930,47
79907,8/3/2020,1009,959,48
79907,8/4/2020,1029,977,50
79907,8/5/2020,1054,1001,51
79907,8/6/2020,1074,1020,52
79907,8/7/2020,1092,1038,52
79907,8/8/2020,1105,1051,52
79907,8/9/2020,1122,1068,52
79907,8/10/2020,1141,1087,52
79907,8/11/2020,1160,1105,53
79907,8/12/2020,1172,1117,53
79907,8/13/2020,1204,1149,53
79907,8/14/2020,1215,1160,53
79907,8/15/2020,1229,1174,53
79907,8/16/2020,1240,1183,55
79907,8/17/2020,1264,1207,55
79907,8/18/2020,1270,1213,55
79907,8/19/2020,1280,1221,57
79907,8/20/2020,1286,1226,58
79907,8/21/2020,1296,1236,58
79907,8/22/2020,1309,1249,58
79907,8/23/2020,1312,1252,58
79907,8/24/2020,1317,1257,58
79907,8/25/2020,1333,1273,58
79907,8/26/2020,1344,1284,58
79907,8/27/2020,1358,1298,58
